DB_ID,INDEX
DB14530,3618
DB14532,3619
DB14533,3620
DB14538,3621
DB14539,3622
DB14541,3623
DB14542,3624
DB14545,3625
DB14548,3626
DB14562,3627
DB14568,3628
DB14569,3629
DB14570,3630
DB14575,3631
DB14577,3632
DB14579,3633
DB14583,3634
DB14585,3635
DB14597,3637
DB14598,3638
DB14600,3639
DB14627,3640
DB14631,3641
DB14633,3642
DB14634,3643
DB14639,3644
DB14642,3645
DB14643,3646
DB14644,3647
DB14646,3648
DB14651,3649
DB14652,3650
DB14655,3651
DB14659,3652
DB14669,3653
DB14672,3654
DB14678,3655
DB14679,3656
DB14681,3657
DB14684,3658
DB14685,3659
DB14695,3660
DB14700,3661
DB14708,3662
DB14711,3663
DB14712,3664
DB14713,3665
DB14715,3666
DB14719,3667
DB14723,3668
DB14724,3669
DB14725,3670
DB14726,3671
DB14730,3672
DB14732,3673
DB14733,3674
DB14737,3675
DB14738,3676
DB14752,3678
